,,,,,,,,,
Anzahl,GUID,NameDeutsch,DCL,ItemTyp,ausgerüstet in,Beeinflusst Gebäude,Buffs,Expedition,Seltenheit
0,125120,Enthusiastischer Koch,Land of Lions,TownhallItem,, Alle Wohnhäuser von Enbesa ,zusätzliche EW: Trockenfleisch: Meeresfrüchte-Eintopf: ,Expedition: Männlich Redegabe (5) ,Ungewöhnlich
0,137797,Lieferdienst 'Blauer Himmel',High Life,TownhallItem,, Alle Wolkenkratzer ,Unterhaltskosten(10%) Zusatzversorgung(Kaugummis wenn Kaufhaus vorhanden) Zusatzversorgung(Billardtische wenn Einrichtungshaus vorhanden) Zusatzversorgung(Violinen wenn Drogerie vorhanden) Zufriedenheit(5) ,Expedition: Weiblich Redegabe (20) ,Episch
0,137798,Zofe 'Blauer Himmel',High Life,TownhallItem,, Alle Wolkenkratzer ,Unterhaltskosten(15%) Einwohner max(45%) zusätzliche EW: Kekse: (5) Schreibmaschinen: (5) Cognac: (5) Violinen: (5) Billardtische: (5) Spielwaren: (5) Kaufhaus: (5) Einrichtungshaus: (5) Drogerie: (5) Zufriedenheit(20) ,Expedition: Weiblich Navigation (10) ,Selten
0,137799,Portier 'Blauer Himmel',High Life,TownhallItem,, Alle Wolkenkratzer ,Unterhaltskosten(-10%) Brandgefahr(-300%) Krankheitsgefahr(-300%) Aufstandsgefahr(-300%) ,Expedition: Männlich Redegabe (2) Geschick (15) ,Selten
0,111024,Proklamation der Ritterschaft,,TownhallItem,, Alle zoologischen Gärten  Alle Museen  Alle Besucherhäfen  Alle Botanischen Gärten ,mehr Besuche(10%) Attraktivität(10) ,Expedition: Redegabe (75) ,Legendär
0,111178,Krapotkin der Evolutionist,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,zusätzliche EW: Schule: Universität: Zusatzversorgung(Kirche wenn Schule vorhanden) Zusatzversorgung(Kirche wenn Universität vorhanden) Arbeitskräfte(40%) ,Expedition: Männlich Redegabe (40) Glaube (20) ,Episch
0,191764,Von Malchings Vorschlag für ein Mindestarbeitsalter von 4 Jahren,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,Zufriedenheit(-4) Arbeitskräfte(50%) ,,Episch
0,191767,Miss Jorgensens exemplarischer 'Schule-bis-16'-Vorschlag,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,Zufriedenheit(12) Arbeitskräfte(-15%) ,,Episch
0,191763,Verordnung zum Mindestarbeitsalter von 6 Jahren,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,Zufriedenheit(-3) Arbeitskräfte(30%) ,,Selten
0,191766,Vollzeitschulpflicht-verordnung,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,Zufriedenheit(8) Arbeitskräfte(-10%) ,,Selten
0,111162,Prediger der Bourgeoisie,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,zusätzliche EW: Kirche: ,Expedition: Männlich Glaube (20) ,Ungewöhnlich
0,111176,Antiklerikale Dozentin,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,Zusatzversorgung(Kirche wenn Schule vorhanden) Zusatzversorgung(Kirche wenn Universität vorhanden) ,Expedition: Männlich Glaube (20) ,Ungewöhnlich
0,191762,Verordnung zum Mindestarbeitsalter von 8 Jahren,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,Zufriedenheit(-2) Arbeitskräfte(15%) ,,Ungewöhnlich
0,191765,Mindest-schulpflicht-verordnung,,TownhallItem,, Arbeiterhaus  Handwerkerhaus ,Zufriedenheit(4) Arbeitskräfte(-5%) ,,Ungewöhnlich
0,191578,Eduardo der Börsenmakler,,TownhallItem,, Bankhaus ,Unterhaltskosten(-100%) Attraktivität(20) ,Expedition: Männlich Redegabe (20) Glaube (20) ,Episch
0,111161,Berauscherin,,TownhallItem,, Bauernhaus  Arbeiterhaus ,Zusatzversorgung(Schnaps wenn Wirtshaus vorhanden) ,Expedition: Weiblich Redegabe (10) ,Gewöhnlich
0,111175,Anarchist,,TownhallItem,, Bauernhaus  Arbeiterhaus ,Zufriedenheit(3) ,Expedition: Männlich Redegabe (10) ,Gewöhnlich
0,111177,Gewählte Ministerin,,TownhallItem,, Bauernhaus  Arbeiterhaus  Handwerkerhaus ,Zufriedenheit(5) Aufstandsgefahr(-40%) ,Expedition: Weiblich Redegabe (30) ,Selten
0,111180,"Pietro Jonah Proud, Philosoph des öffentlichen Wohls",,TownhallItem,, Bauernhaus  Arbeiterhaus  Handwerkerhaus  Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,Einwohner max(10%) zusätzliche EW: Markt: (1) Brot: (1) Nähmaschinen: (1) Universität: (1) Brillen: (1) Glühbirnen: (1) Sekt: (1) Dampfwagen: (1) Schokolade: (1) Zusatzversorgung(Bankhaus wenn Elektrizität vorhanden) Zusatzversorgung(Clubhaus wenn Elektrizität vorhanden) ,Expedition: Männlich Redegabe (60) Glaube (30) ,Legendär
0,191571,Haushofmeister,,TownhallItem,, Clubhaus ,Reichweite(15%) Attraktivität(8) ,Expedition: Männlich Kampfkraft (15) Heilkunst (15) ,Selten
0,125141,Funkerin auf der richtigen Wellenlänge,Land of Lions,TownhallItem,, Funkturm ,Reichweite(15%) Attraktivität(6) ,Expedition: Weiblich Redegabe (30) Navigation (50) Sprachkundiger ,Selten
0,125140,Leitungsmonteur,Land of Lions,TownhallItem,, Gelehrtenhaus ,Einwohner max(15%) zusätzliche EW: Telefone: (9) Funkturm: (9) ,Expedition: Männlich Geschick (35) Navigation (25) ,Episch
0,125144,Djimon der wehmütige Auswanderer,Land of Lions,TownhallItem,, Gelehrtenhaus ,zusätzliche EW: Hibiskustee: Meeresfrüchte-Eintopf: Wandteppiche: Tonpfeifen: ,Expedition: Männlich Redegabe (-5) ,Episch
0,125146,Eshe die eifrige enbesanische Entrepreneurin,Land of Lions,TownhallItem,, Gelehrtenhaus ,zusätzliche EW: Wandteppiche: Tonpfeifen: Bedürfnis-Bonus(Wandteppiche(-20) Bedürfnis-Bonus(Tonpfeifen(-20) ,Expedition: Männlich Redegabe (50) PerkJackOfAllTraits ,Episch
0,129022,Großartiger Modedesigner,Land of Lions,TownhallItem,, Gelehrtenhaus ,Einwohner max(15%) zusätzliche EW: Maßanzüge: (9) Lederstiefel: (9) Aufstandsgefahr(-40%) ,Expedition: Männlich Geschick (30) Navigation (15) Redegabe (10) Heilkunst (5) ,Episch
0,125114,Kaldi der Teeaufbrüher,Land of Lions,TownhallItem,, Gelehrtenhaus ,zusätzliche EW: Hibiskustee: Bedürfnis-Bonus(Hibiskustee(-30) ,Expedition: Männlich Heilkunst (45) Jagdglück (30) PerkJackOfAllTraits ,Legendär
0,125143,Dekan des Dekans der Dekanitischen Universität,Land of Lions,TownhallItem,, Gelehrtenhaus ,Einwohner max(20%) zusätzliche EW: Universität: (24) ,Expedition: Männlich Redegabe (30) Anthropologe PerkArcheologist Sprachkundiger ,Legendär
0,125145,Weiser enbesanischer Siedler,Land of Lions,TownhallItem,, Gelehrtenhaus ,zusätzliche EW: Hibiskustee: Meeresfrüchte-Eintopf: Attraktivität(5) ,Expedition: Weiblich Redegabe (10) ,Selten
0,125142,Lehrbeauftragter der Fakultät,Land of Lions,TownhallItem,, Gelehrtenhaus ,zusätzliche EW: Universität: ,Expedition: Männlich Redegabe (10) PerkArcheologist ,Ungewöhnlich
0,136697,"Madame Blanc, MaÃ®tre dâ€™hÃ´tel",Tourism,TownhallItem,, Grand Hotel ,Zufriedenheit(10) Bedürfnis-Bonus(Konfitüre(-20) Bedürfnis-Bonus(Limonade(-20) Bedürfnis-Bonus(Brot(-20) Brandgefahr(-50%) Krankheitsgefahr(-50%) ,Expedition: Weiblich Redegabe (20) ,Episch
0,136668,"Mr. Bertram, Hotel Manager",Tourism,TownhallItem,, Grand Hotel ,Einwohner max(160%) zusätzliche EW: Touristenhafen: (20) Brot: (20) Varietètheater: (20) Restaurant: (20) Konfitüre: (20) Cafè: (20) Shampoo: (20) Bar: (20) Brandgefahr(-100%) Krankheitsgefahr(-100%) ,Expedition: Männlich Kampfkraft (5) Redegabe (35) Hypnotiseur ,Legendär
0,136699,Concierge,Tourism,TownhallItem,, Grand Hotel ,Zufriedenheit(15) Brandgefahr(-150%) Krankheitsgefahr(-150%) ,Expedition: Weiblich Kampfkraft (10) ,Ungewöhnlich
0,191770,Traktat über die Redefreiheit,,TownhallItem,, Handwerkerhaus  Ingenieurshaus ,Zufriedenheit(12) Aufstandsgefahr(30%) ,,Episch
0,191773,Lady Hunts Schweigegelübde,,TownhallItem,, Handwerkerhaus  Ingenieurshaus ,Zufriedenheit(-4) Aufstandsgefahr(-60%) ,,Episch
0,191769,Verordnung zur Pressefreiheit,,TownhallItem,, Handwerkerhaus  Ingenieurshaus ,Zufriedenheit(8) Aufstandsgefahr(20%) ,,Selten
0,191772,Verordnung zum Bücherverbot,,TownhallItem,, Handwerkerhaus  Ingenieurshaus ,Zufriedenheit(-3) Aufstandsgefahr(-40%) ,,Selten
0,191768,Verordnung zur Glaubensfreiheit,,TownhallItem,, Handwerkerhaus  Ingenieurshaus ,Zufriedenheit(4) Aufstandsgefahr(10%) ,,Ungewöhnlich
0,191771,Verordnung zur Bücherzensur,,TownhallItem,, Handwerkerhaus  Ingenieurshaus ,Zufriedenheit(-2) Aufstandsgefahr(-20%) ,,Ungewöhnlich
0,111163,Autorin kapitalistischer Bühnenstücke,,TownhallItem,, Handwerkerhaus  Ingenieurshaus  Alle Wolkenkratzer für Ingenieure ,zusätzliche EW: Varietè: Bier: Rum: Hochräder: Taschenuhren: ,Expedition: Weiblich Redegabe (30) Glaube (15) ,Selten
0,111004,Die Aufwiegler und die Freien,,TownhallItem,, Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,Zufriedenheit(10) Arbeitskräfte(20%) Einkommen pro Haus(40%) Brandgefahr(100%) ,Expedition: Geschick (30) Kampfkraft (15) ,Episch
0,111014,Die Kunst des Regierens,,TownhallItem,, Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,Zufriedenheit(-8) Arbeitskräfte(20%) Einkommen pro Haus(40%) ,Expedition: Redegabe (30) ,Episch
0,111167,"Mr. Garrick, Gründer des Tycoon Club's",,TownhallItem,, Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,zusätzliche EW: Bankhaus: Zusatzversorgung(Taschenuhren wenn Bankhaus vorhanden) Zusatzversorgung(Schmuck wenn Bankhaus vorhanden) ,Expedition: Männlich Redegabe (40) ,Episch
0,111003,La Tribune Libre,,TownhallItem,, Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,Einkommen pro Haus(30%) Brandgefahr(50%) ,Expedition: Geschick (15) Kampfkraft (5) ,Selten
0,111013,Exquisit,,TownhallItem,, Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,Zufriedenheit(-4) Einkommen pro Haus(30%) ,Expedition: Redegabe (20) ,Selten
0,111002,Le Tocsin,,TownhallItem,, Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,Zufriedenheit(-2) Einkommen pro Haus(20%) Brandgefahr(20%) ,Expedition: Geschick (10) ,Ungewöhnlich
0,111012,Der Kapitalist,,TownhallItem,, Ingenieurshaus  Investorenhaus  Alle Wolkenkratzer ,Zufriedenheit(-2) Einkommen pro Haus(20%) Aufstandsgefahr(20%) ,Expedition: Redegabe (10) ,Ungewöhnlich
0,116184,Nates ultimativer EspressoNateur,The Passage,TownhallItem,, Ingenieurshaus  Investorenhaus  Obrero--Haus  Alle Wolkenkratzer ,Bedürfnis-Bonus(Kaffee(-30) ,Expedition: Redegabe (15) ,Legendär
0,191570,Diener,,TownhallItem,, Investorenhaus  Alle Wolkenkratzer für Investoren ,zusätzliche EW: Clubhaus: ,Expedition: Männlich Kampfkraft (10) Heilkunst (10) ,Ungewöhnlich
0,116188,Bunte 'Einen an der Waffel'- Eismaschine,The Passage,TownhallItem,, Investorenhaus  Alle Wolkenkratzer für Investoren  Skyline Tower ,zusätzliche EW: Schokolade: Bedürfnis-Bonus(Schokolade(-30) ,Expedition: Redegabe (10) ,Legendär
0,103772,Auszeichnung 'Bart des Jahres',,TownhallItem,, Jornalero--Haus  Obrero--Haus ,zusätzliche EW: Lokale Post: Regionale Post: Zufriedenheit(10) ,,Legendär
0,191743,Hieromonk Bedes 'dreistes kleines Zehnt'-Gesetz,,TownhallItem,, Kirche  Kapelle ,Unterhaltskosten(-100%) Reichweite(-15%) ,,Episch
0,191742,Kirchen-steuergesetz,,TownhallItem,, Kirche  Kapelle ,Unterhaltskosten(-60%) Reichweite(-10%) ,,Selten
0,191741,Pfarrgemeinde-steuergesetz,,TownhallItem,, Kirche  Kapelle ,Unterhaltskosten(-30%) Reichweite(-5%) ,,Ungewöhnlich
0,125123,Pater Dekama,Land of Lions,TownhallItem,, Kloster ,Unterhaltskosten(-20%) Reichweite(12%) ,Expedition: Männlich Glaube (10) ,Ungewöhnlich
0,191728,Lady Dumbedownss Kolossale-Klassengrößen-Charta,,TownhallItem,, Schule ,Reichweite(35%) Attraktivität(-4) ,,Episch
0,191731,Lady Cerebellums Klitzekleine-Klassenräume-Charta,,TownhallItem,, Schule ,Reichweite(-15%) Attraktivität(15) ,,Episch
0,191568,"Anne Kenyatta, Pädagogin für Förderschulung",,TownhallItem,, Schule ,Unterhaltskosten(-100%) Reichweite(25%) Attraktivität(12) ,Expedition: Weiblich Glaube (25) ,Legendär
0,191727,Schulleiter-Charta,,TownhallItem,, Schule ,Reichweite(25%) Attraktivität(-3) ,,Selten
0,191730,Spartanische-Schulen-Charta,,TownhallItem,, Schule ,Reichweite(-10%) Attraktivität(10) ,,Selten
0,191726,Schuldisziplin-Charta,,TownhallItem,, Schule ,Reichweite(15%) Attraktivität(-2) ,,Ungewöhnlich
0,191729,Religions-unterrichts-Charta,,TownhallItem,, Schule ,Reichweite(-5%) Attraktivität(5) ,,Ungewöhnlich
0,191707,Crimbles' Chorgesellschafts-Plakat,,TownhallItem,, Schule  Kirche  Kapelle ,Unterhaltskosten(15%) Attraktivität(10) ,,Episch
0,191706,Knabenchor-Flugblatt,,TownhallItem,, Schule  Kirche  Kapelle ,Unterhaltskosten(10%) Attraktivität(7) ,,Selten
0,191705,Kuchenverkauf-Flugblatt,,TownhallItem,, Schule  Kirche  Kapelle ,Unterhaltskosten(5%) Attraktivität(5) ,,Ungewöhnlich
0,190678,Professor Razzaq,,TownhallItem,, Universität ,Reichweite(17%) Attraktivität(15) ,Expedition: Männlich Redegabe (40) Heilkunst (20) Anthropologe ,Episch
0,191704,Das 'Tal des Todes' - Ein Traktat über die oberen Königreiche,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(15%) Attraktivität(10) ,,Episch
0,191722,Die vierteljährliche kaleidoskopische Rundschau,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(15%) Reichweite(35%) ,,Episch
0,191725,Bertie Pinkie-Toffs Elitismus-Edikt,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(-50%) Reichweite(-15%) ,,Episch
0,191703,Kuriositäten-&lt;br/&gt;kabinett-Broschüre,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(10%) Attraktivität(7) ,,Selten
0,191721,Journal populären Gedankenguts,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(10%) Reichweite(25%) ,,Selten
0,191724,Hohe Gebühren'-Gesetz,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(-25%) Reichweite(-10%) ,,Selten
0,191702,Seltene Artefakte'-Broschüre,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(5%) Attraktivität(5) ,,Ungewöhnlich
0,191720,Journal landläufigen Gedankenguts,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(5%) Reichweite(15%) ,,Ungewöhnlich
0,191723,Hochschulgesetzes-vorlage,,TownhallItem,, Universität  Clubhaus ,Unterhaltskosten(-10%) Reichweite(-5%) ,,Ungewöhnlich
0,190732,"Sarah Bartok, das Goldkehlchen",,TownhallItem,, Varietè ,Unterhaltskosten(-50%) Reichweite(25%) Attraktivität(7) ,Expedition: Weiblich Redegabe (40) Glaube (40) Hypnotiseur ,Legendär
0,190727,Komödiantin,,TownhallItem,, Varietè ,Unterhaltskosten(-75%) ,Expedition: Weiblich Redegabe (20) ,Ungewöhnlich
0,116181,Grünlicher Billardtisch,The Passage,TownhallItem,, Wirtshaus  Varietè  Clubhaus ,Unterhaltskosten(-50%) Reichweite(35%) Attraktivität(5) ,Expedition: Redegabe (35) ,Episch
0,101891,Legendärer Speer,,TownhallItem,,,,,Legendär
,,,,,,,,,
,Hafenmeisterei Items,,,,,,,,
0,190615,Fischerin,,GuildhouseItem,Hafenmeisterei, Alle Fischereien ,Produktion(10%) ,Expedition: Weiblich Jagdglück (10) ,Gewöhnlich
0,8356,"Pedro, Kapitän der 'Panama'",New World Rising,GuildhouseItem,Hafenmeisterei, Alle Fischereien ,Zusatzprodukte:  Calamares(7) Fische(5) Fischöl(4) Unterhaltskosten(75%) Arbeitskräfte(-20%) ,Expedition: Männlich Navigation (20) ,Legendär
0,190619,Alter Walfänger,,GuildhouseItem,Hafenmeisterei, Alle Fischereien ,Zusatzprodukte:  Talg(5) Unterhaltskosten(-25%) ,Expedition: Männlich Jagdglück (30) Navigation (10) Taucher ,Selten
0,190617,Angler,,GuildhouseItem,Hafenmeisterei, Alle Fischereien ,Unterhaltskosten(-75%) ,Expedition: Männlich Jagdglück (20) ,Ungewöhnlich
0,190621,Perlenmutter,,GuildhouseItem,Hafenmeisterei, Alle Fischereien  Perlenfarm ,Produktion(40%) Zusatzprodukte:  Talg(4) ,Expedition: Weiblich Jagdglück (40) Geschick (20) Taucher ,Episch
0,190904,Tiefgang-Schleppnetz,,GuildhouseItem,Hafenmeisterei, Alle Fischereien  Perlenfarm ,Produktion(40%) Arbeitskräfte(-50%) ,Expedition: Jagdglück (35) ,Episch
0,190622,"Kapitän Moby, der alte Seebär",,GuildhouseItem,Hafenmeisterei, Alle Fischereien  Perlenfarm ,Produktion(50%) Zusatzprodukte:  Talg(5) Goldbarren(7) ,Expedition: Männlich Jagdglück (50) Navigation (30) Gefechtskunde (10) Zoologe ,Legendär
0,190903,Treibnetz,,GuildhouseItem,Hafenmeisterei, Alle Fischereien  Perlenfarm ,Produktion(35%) ,Expedition: Jagdglück (25) ,Selten
0,190902,Feines Fischernetz,,GuildhouseItem,Hafenmeisterei, Alle Fischereien  Perlenfarm ,Produktion(25%) ,Expedition: Jagdglück (15) ,Ungewöhnlich
0,112381,Gierige Griffel,SunkenTreasure,GuildhouseItem,Hafenmeisterei, Alle Produktionsgebäude an der Küste ,Produktion(25%) ,Expedition: Kampfkraft (20) ,Episch
0,112382,Zackige Abzwack-Zangen,SunkenTreasure,GuildhouseItem,Hafenmeisterei, Alle Produktionsgebäude an der Küste ,Produktion(35%) ,Expedition: Kampfkraft (30) ,Legendär
0,112380,Schmutzige Hände,SunkenTreasure,GuildhouseItem,Hafenmeisterei, Alle Produktionsgebäude an der Küste ,Produktion(15%) ,Expedition: Kampfkraft (10) ,Selten
0,112384,Rostfreie Wasserkraftanlage,SunkenTreasure,GuildhouseItem,Hafenmeisterei, Alle Produktionsgebäude an der Küste  Alle Schiffswerften ,Brandgefahr(100%) Aufstandsgefahr(50%) liefert Elektrizität ,,Episch
0,112385,Revolvierendes Riesenrad,SunkenTreasure,GuildhouseItem,Hafenmeisterei, Alle Produktionsgebäude an der Küste  Alle Schiffswerften ,Brandgefahr(50%) Aufstandsgefahr(30%) liefert Elektrizität ,,Legendär
0,112383,Wasserkraftrad,SunkenTreasure,GuildhouseItem,Hafenmeisterei, Alle Produktionsgebäude an der Küste  Alle Schiffswerften ,Brandgefahr(150%) Aufstandsgefahr(70%) liefert Elektrizität ,,Selten
0,191902,Gekreuzter Austernlaich,,GuildhouseItem,Hafenmeisterei, Perlenfarm ,Produktion(25%) Fruchtbarkeit bereitgestellt(Perlen--Überfluss) ,,Episch
0,190616,Taucher,,GuildhouseItem,Hafenmeisterei, Perlenfarm ,Produktion(10%) ,Expedition: Männlich Jagdglück (10) Pirat ,Gewöhnlich
0,190620,Wagemutiger Tiefseetaucher,,GuildhouseItem,Hafenmeisterei, Perlenfarm ,Produktion(30%) Zusatzprodukte:  Fischöl(5) ,Expedition: Männlich Jagdglück (30) Navigation (10) Taucher ,Selten
0,191901,Qualitäts-Austernlaich,,GuildhouseItem,Hafenmeisterei, Perlenfarm ,Fruchtbarkeit bereitgestellt(Perlen--Überfluss) ,,Selten
0,190618,Perlentaucher,,GuildhouseItem,Hafenmeisterei, Perlenfarm ,Arbeitskräfte(-50%) ,Expedition: Männlich Jagdglück (20) Taucher ,Ungewöhnlich
0,191900,Austernlaich,,GuildhouseItem,Hafenmeisterei, Perlenfarm ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Perlen--Überfluss) ,,Ungewöhnlich
0,131014,Ketemas Cousin,Land of Lions,GuildhouseItem,Hafenmeisterei, Saline  Zuchtbecken ,Produktion(10%) ,Expedition: Männlich Geschick (10) ,Narrative
0,125135,Erfahrener Salzsieder,Land of Lions,GuildhouseItem,Hafenmeisterei, Saline  Zuchtbecken ,Produktion(30%) Unterhaltskosten(-50%) ,Expedition: Männlich Geschick (10) ,Selten
0,125057,Kapitän Ninevehs wunderbare Hummerfalle,Land of Lions,GuildhouseItem,Hafenmeisterei, Zuchtbecken ,Produktion(40%) Unterhaltskosten(-50%) Arbeitskräfte(-50%) ,,Episch
0,125136,Hummerfischer,Land of Lions,GuildhouseItem,Hafenmeisterei, Zuchtbecken ,Produktion(40%) Fruchtbarkeit bereitgestellt(Hummer im Überfluss) ,Expedition: Männlich Jagdglück (30) Navigation (10) ,Episch
0,125056,Netzfalle,Land of Lions,GuildhouseItem,Hafenmeisterei, Zuchtbecken ,Produktion(20%) ,Expedition: Jagdglück (10) ,Ungewöhnlich
0,112387,AssassiNateur,SunkenTreasure,HarborOfficeItem,, Alle Abwehrgeschütze ,Schaden pro Schuss(15%) Angriffsgeschwindigkeit(30%) ,Expedition: Gefechtskunde (30) ,Episch
0,121022,Konteradmiral Richard B. Sharpe der Adleräugige,,HarborOfficeItem,, Alle Abwehrgeschütze ,Präzision(50%) Trefferpunkte(800) ,Expedition: Gefechtskunde (40) Kampfkraft (15) ,Episch
0,191435,Colonnello Barzagli,,HarborOfficeItem,, Alle Abwehrgeschütze ,Unterhaltskosten(-75%) Angriffsgeschwindigkeit(20%) ,Expedition: Männlich Gefechtskunde (45) Kampfkraft (20) ,Episch
0,191890,Dynamischer Lautsprecher,,HarborOfficeItem,, Alle Abwehrgeschütze ,,Expedition: Kampfkraft (20) ,Episch
0,191432,Richtschütze,,HarborOfficeItem,, Alle Abwehrgeschütze ,Trefferpunkte(200) ,Expedition: Männlich Gefechtskunde (15) Kampfkraft (5) ,Gewöhnlich
0,112388,Formidabler Vollstrecker,SunkenTreasure,HarborOfficeItem,, Alle Abwehrgeschütze ,Schaden pro Schuss(25%) Angriffsgeschwindigkeit(50%) ,Expedition: Gefechtskunde (40) ,Legendär
0,191436,"Feldmarschall Matravers, Armeeführer",,HarborOfficeItem,, Alle Abwehrgeschütze ,Selbstreperatur(100%) ,Expedition: Männlich Gefechtskunde (55) Kampfkraft (25) Redegabe (25) ,Legendär
0,191442,General Ewing Thomson der Flaggenhisser,,HarborOfficeItem,, Alle Abwehrgeschütze ,Angriffsreichweite(10%) Sichtweite(10%) ,Expedition: Männlich Gefechtskunde (55) Kampfkraft (25) Redegabe (25) ,Legendär
0,192177,Dröhnender Lautsprecherverbund,,HarborOfficeItem,, Alle Abwehrgeschütze ,,Expedition: Kampfkraft (25) ,Legendär
0,112386,TrepaNateur,SunkenTreasure,HarborOfficeItem,, Alle Abwehrgeschütze ,Schaden pro Schuss(10%) Angriffsgeschwindigkeit(20%) ,Expedition: Gefechtskunde (20) ,Selten
0,191434,Kanonier,,HarborOfficeItem,, Alle Abwehrgeschütze ,Schaden pro Schuss(15%) Trefferpunkte(600) ,Expedition: Männlich Gefechtskunde (35) Kampfkraft (15) ,Selten
0,191889,Auxetophon,,HarborOfficeItem,, Alle Abwehrgeschütze ,,Expedition: Kampfkraft (15) ,Selten
0,191433,Artilleristin,,HarborOfficeItem,, Alle Abwehrgeschütze ,Selbstreperatur(300%) ,Expedition: Weiblich Gefechtskunde (25) Kampfkraft (10) ,Ungewöhnlich
0,191888,Megaphon,,HarborOfficeItem,, Alle Abwehrgeschütze ,Unterhaltskosten(15%) ,Expedition: Kampfkraft (10) ,Ungewöhnlich
0,190683,Jaafan der Kreuzfahrt-Impresario,,HarborOfficeItem,, Alle Besucherhäfen ,Unterhaltskosten(-50%) mehr Besuche(10%) ,Expedition: Männlich Navigation (40) Redegabe (20) ,Episch
0,191814,Madame Kahinas exklusiver Tourismus-Anstoß,,HarborOfficeItem,, Alle Besucherhäfen ,Attraktivität(50) Unterhaltskosten(100%) mehr Besuche(20%) ,,Episch
0,190680,Fremdenführerin,,HarborOfficeItem,, Alle Besucherhäfen ,Attraktivität(15) ,Expedition: Weiblich Navigation (10) ,Gewöhnlich
0,190684,"Thomasina Langton, Promoter der Extraklasse!",,HarborOfficeItem,, Alle Besucherhäfen ,Attraktivität(25) Unterhaltskosten(-100%) mehr Besuche(15%) ,Expedition: Weiblich Redegabe (50) Navigation (30) ,Legendär
0,190682,Reiseveranstalterin,,HarborOfficeItem,, Alle Besucherhäfen ,Attraktivität(20) mehr Besuche(7%) ,Expedition: Weiblich Navigation (30) Redegabe (10) ,Selten
0,191813,Großer Tourismus-Werbefeldzug,,HarborOfficeItem,, Alle Besucherhäfen ,Attraktivität(35) Unterhaltskosten(70%) mehr Besuche(15%) ,,Selten
0,190681,Souvenirverkäuferin,,HarborOfficeItem,, Alle Besucherhäfen ,Attraktivität(15) Unterhaltskosten(-25%) ,Expedition: Weiblich Redegabe (20) ,Ungewöhnlich
0,191812,Kleiner Tourismus-Werbefeldzug,,HarborOfficeItem,, Alle Besucherhäfen ,Attraktivität(20) Unterhaltskosten(35%) mehr Besuche(10%) ,,Ungewöhnlich
0,191881,Werftwerkzeugsystem,,HarborOfficeItem,, Alle Hafengebäude ,Selbstreperatur(100%) ,Expedition: Geschick (40) ,Episch
0,113792,"Hogarth der Hafenmeister, Veteran von Trelawney",SunkenTreasure,HarborOfficeItem,, Alle Hafengebäude ,Hafenaktivität(30%) Verladegeschwindigkeit(100%) ,Expedition: Männlich Redegabe (50) ,Legendär
0,191882,Dekes unentbehrliche Werftkiste,,HarborOfficeItem,, Alle Hafengebäude ,Unterhaltskosten(-25%) Selbstreperatur(150%) ,Expedition: Geschick (50) ,Legendär
0,191880,Werftwerkzeugtruhe,,HarborOfficeItem,, Alle Hafengebäude ,Selbstreperatur(75%) ,Expedition: Geschick (30) ,Selten
0,191879,Werftwerkzeugkiste,,HarborOfficeItem,, Alle Hafengebäude ,Unterhaltskosten(15%) Selbstreperatur(50%) ,Expedition: Geschick (20) ,Ungewöhnlich
0,190667,Tim der Steuereintreiber,,HarborOfficeItem,, Alle Kontore ,Hafenaktivität(25%) Übernahme blockieren,Expedition: Männlich Redegabe (40) Kampfkraft (20) ,Episch
0,190668,"Lady Banes, Verfechterin des Protektionismus",,HarborOfficeItem,, Alle Kontore ,Hafenaktivität(30%) Anteilerwerbssperrestählerner Wille,Expedition: Weiblich Redegabe (55) Kampfkraft (25) ,Legendär
0,190664,Rabauke,,HarborOfficeItem,, Alle Kontore und Anlegestellen ,Hafenaktivität(10%) ,Expedition: Männlich Redegabe (10) ,Gewöhnlich
